parent	child
27520	28127
27520	28109
106798	107256
129486	129538
129480	129515
186550	186598
186555	186597
186554	186590
126432	126562
130823	132751
28808	29880
28808	31822
28808	31832
28808	31867
28808	30065
28808	30067
28808	30087
72778	73094
87529	88260
87522	87754
87522	88261
174984	175038
95919	97133
95919	97772
95918	96645
95918	96703
174980	175033
95917	97147
95917	96675
95916	97109
95916	97105
95916	96658
110991	111456
87926	89176
56561	56596
56561	56584
56560	56595
100322	100995
120652	121087
121084	121413
121084	121528
121084	121400
121084	121384
152704	152909
124821	125130
124821	125139
159066	160217
172131	172421
90576	91137
81064	81348
81064	81343
81064	81172
134253	134346
94662	95902
94663	96696
125157	125255
125154	125241
125158	125261
33322	33374
33322	33394
33322	33392
33322	33372
33324	33678
33324	33674
33324	33675
33324	33677
87327	87593
87327	87591
87326	87591
87326	87593
87326	87433
87326	87590
39898	40391
39898	40121
39899	40121
39899	40141
80333	81292
44600	45842
44600	45595
44600	45027
44600	45593
165316	165464
165316	166825
165316	165454
165316	168236
70842	70944
165644	166148
165644	166468
40388	41065
40388	40841
40388	40865
15537	16070
15534	16070
179942	180453
179942	180478
179942	180479
179942	180462
187782	187983
187781	187975
187780	187958
160541	160796
174062	174216
47431	47728
183442	183730
183442	183717
131701	132115
88925	89074
137424	137442
137421	137457
28326	28582
28326	28763
28324	28576
28322	28738
28322	28742
69859	70415
69853	70513
69853	70579
165439	165939
165439	165940
107989	108094
93068	93378
93067	94687
93066	93636
93066	94687
93066	93630
93066	93638
93066	93631
93065	94687
93064	94687
93062	93361
93062	93278
93062	93991
93062	94657
93062	94663
93062	93281
93062	93298
93061	93361
93061	93374
93061	93278
93061	93991
93061	94657
93061	93281
93061	93298
93060	93570
93060	93638
93060	93631
174998	175050
130619	130909
31479	32282
31479	31831
124368	125103
124369	125243
124369	125244
124369	125103
124369	125102
69141	69324
153560	153693
124367	125250
124367	125102
124367	125244
124367	125236
74374	74513
74375	74513
36030	36433
188860	188887
188866	188899
188864	188904
17263	17515
6033	6098
6031	6646
6035	6144
9200	9581
121517	122159
141150	141241
62949	63185
62947	62968
62947	62965
62947	62967
62947	63188
44292	44584
44292	44524
118857	120276
118857	120346
118854	120346
118854	121076
152167	152708
152166	152570
152166	152571
160289	162032
700	770
700	778
108762	109578
108764	109511
108764	109559
108764	109567
106617	109668
106617	109479
106617	109485
106618	109489
106618	109481
179779	179942
37832	38705
106809	111413
106809	109979
106809	107244
106809	108754
106809	107272
106809	109983
175077	175140
106800	107287
106800	107297
106805	107252
106804	107248
23557	23862
126634	127219
130368	130823
23080	23236
132115	133905
109498	109933
109491	109680
109491	109898
109490	109895
109490	109677
126459	126571
74619	75445
74619	75447
188087	188387
126451	126583
126457	126584
82060	82626
72759	73093
72759	73083
87546	88182
95932	96710
95932	96708
95932	96645
95932	96658
110609	111059
117050	117449
117057	117441
127859	127972
28831	30065
110933	111429
110933	111409
110939	111436
154521	155407
154521	155428
69627	71575
69627	69858
25489	25817
97793	98128
97792	98135
141094	141148
141097	141707
141096	141231
75701	75941
75701	75953
81082	81192
81083	81176
81083	81188
81080	81180
63951	64543
63951	64541
172033	172943
172033	172389
153176	153560
94689	95106
17011	17263
116091	116217
116090	116216
24349	24839
128672	128861
152377	152437
152373	152528
6821	7148
167840	168204
33309	33675
33309	33677
6493	6634
114933	115789
114933	115718
157278	158007
129695	129882
129695	129892
156494	157063
129693	129890
129698	129772
137401	137451
28300	28428
28300	28439
170169	170999
169910	170169
112918	114037
28161	29940
11830	11868
11830	11866
130988	131832
51700	52353
51700	52423
180635	180765
87958	88817
87958	89029
87487	88334
183846	184417
183846	184380
166148	166471
177650	178201
57287	57602
57282	57602
14993	15106
14993	15204
14993	15104
74395	76877
74393	74412
14997	15384
14997	15204
14997	15381
14997	15090
14997	15366
14997	16075
14997	15106
14997	15104
14997	15640
14997	15642
182469	183106
182468	183034
126501	126936
30786	31162
121537	122731
45108	49232
141131	141264
118839	120252
118839	120267
118839	119274
11828	11869
162134	162214
107244	108764
107244	109579
158898	160215
158898	159066
106639	106809
106639	106800
106639	106804
106754	107149
106754	107097
69612	70578
69612	69847
137876	138260
720	1004
721	1087
132131	133947
144888	145340
178446	178719
28757	29211
28756	29031
28756	28970
159807	160289
82047	82711
110620	111064
16070	16953
16075	16525
16075	16292
16074	16281
16074	16291
111530	111712
184455	184978
184455	184968
184455	184683
184455	184681
184455	184680
184537	185068
184537	184819
81070	81174
166807	168448
166807	167029
166807	167840
166807	168197
166807	168196
166800	168582
130240	130539
130245	130530
45842	48664
179630	179759
179630	179762
9744	9939
9748	9930
187403	187444
73083	73277
33678	33909
33671	33909
33674	33909
33674	33930
144659	144882
179986	180279
26807	27520
26807	27538
137468	137493
137468	137500
137466	137522
175774	176285
79718	80423
79715	80423
79715	80000
79714	80399
79714	80423
79717	80391
79717	80423
79716	80391
79716	80423
79716	80000
79713	80423
79713	80399
79713	80391
79712	80391
79712	80007
79712	80399
79712	80000
79712	80423
5629	5636
28184	28393
28184	28604
28184	28224
28185	28393
28185	28604
28185	28225
28182	28370
28182	28391
28182	28376
