term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
8678	0.0222	['AT1G02560', 'AT1G03160', 'AT1G07510', 'AT1G12250', 'AT1G14150', 'AT1G14345', 'AT1G15820', 'AT1G17850', 'AT1G18730', 'AT1G22450', 'AT1G29920', 'AT1G51110', 'AT1G52220', 'AT1G54050', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G67700', 'AT1G72640', 'AT1G74710', 'AT1G76760', 'AT1G79230', 'AT1G80030', 'AT1G80380', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G26800', 'AT2G27290', 'AT2G29180', 'AT2G29500', 'AT2G30950', 'AT2G35040', 'AT2G37660', 'AT2G40400', 'AT2G40760', 'AT2G42975', 'AT3G01440', 'AT3G08920', 'AT3G10130', 'AT3G10470', 'AT3G14420', 'AT3G15110', 'AT3G15360', 'AT3G24590', 'AT3G26580', 'AT3G28850', 'AT3G55330', 'AT3G58010', 'AT3G60370', 'AT4G04020', 'AT4G13010', 'AT4G13670', 'AT4G19830', 'AT4G35770', 'AT4G37925', 'AT4G39460', 'AT4G39960', 'AT5G01500', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G19500', 'AT5G21430', 'AT5G35170', 'AT5G39830', 'AT5G42070', 'AT5G42270', 'AT5G42765', 'AT5G52440', 'AT5G52970', 'AT5G53170', 'AT5G59250']	[4, 5]	75	2
74387	0.0222	['AT5G02160', 'AT1G74710', 'AT1G27510', 'AT2G40400', 'AT4G39960', 'AT1G55370', 'AT3G47060', 'AT5G23890', 'AT2G27290', 'AT1G14590', 'AT5G08540', 'AT1G66670', 'AT5G42765', 'AT1G67280', 'AT1G54050']	[17]	15	1
9005	0.0222	['AT1G12250', 'AT1G55370', 'AT1G67280', 'AT1G76760', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT3G10130', 'AT3G26580', 'AT4G04020', 'AT4G19830', 'AT4G39960', 'AT5G19370', 'AT5G42765']	[4, 5, 6, 7, 8, 9, 10, 11]	15	8
9021	0.0222	['AT1G12250', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G76760', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT3G10130', 'AT3G26580', 'AT4G04020', 'AT4G19830', 'AT4G39960', 'AT5G42765']	[4, 5, 6, 7, 8, 9, 10, 11]	15	8
141231	0.0222	['AT1G07510', 'AT1G15140', 'AT1G20810', 'AT1G22020', 'AT1G50250', 'AT1G50460', 'AT1G54500', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15840', 'AT3G24590', 'AT3G25480', 'AT3G46780', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53490']	[29, 30, 31, 32]	30	4
76591	0.0222	['AT1G12250', 'AT1G76760', 'AT4G24750', 'AT5G03455', 'AT5G08540']	[17, 18, 19, 20, 21, 22, 23, 24, 25]	5	9
44112	0.0222	['AT2G42220', 'AT1G75690', 'AT5G19500', 'AT1G22020', 'AT5G16150', 'AT3G58010', 'AT4G38380', 'AT5G59250', 'AT1G50460', 'AT1G31180', 'AT2G43010', 'AT4G24930', 'AT1G23740', 'AT1G30510', 'AT4G39730']	[12]	15	1
44370	0.0222	['AT1G06690', 'AT1G07510', 'AT1G17850', 'AT1G66670', 'AT1G67280', 'AT1G79230', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01900', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G21430', 'AT5G42070']	[12, 13, 14]	20	3
44373	0.0222	['AT1G06690', 'AT1G07510', 'AT1G17850', 'AT1G66670', 'AT1G79230', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01900', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G21430', 'AT5G42070']	[12, 13, 14]	20	3
44962	0.0222	['AT1G17850', 'AT1G66670', 'AT1G67280', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26580', 'AT4G01900', 'AT5G42070']	[12, 13, 14, 15, 16]	9	5
44987	0.0222	['AT1G17850', 'AT1G66670', 'AT1G67280', 'AT2G40760', 'AT3G10130', 'AT3G26580', 'AT4G01050', 'AT4G01900', 'AT5G42070']	[12, 13, 14, 15, 16]	9	5
177545	0.0222	['AT1G14150', 'AT1G14590', 'AT1G18730', 'AT1G31180', 'AT1G54580', 'AT1G66670', 'AT1G72640', 'AT1G76760', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G31560', 'AT4G37925', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42070', 'AT5G52780']	[40, 41]	30	2
112918	0.0222	['AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30950', 'AT2G40400', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G03455', 'AT5G08540', 'AT5G19370']	[23, 24]	15	2
15205	0.0222	['AT1G12250', 'AT1G17850', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G76760', 'AT1G79230', 'AT1G80030', 'AT2G20270', 'AT2G27290', 'AT2G30950', 'AT2G35040', 'AT3G10130', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G13670', 'AT4G19830', 'AT4G39960', 'AT5G01500', 'AT5G03455', 'AT5G15250', 'AT5G19370', 'AT5G20140', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52440']	[6, 7, 8, 9]	30	4
15381	0.0222	['AT1G12250', 'AT1G54050', 'AT1G55370', 'AT1G67280', 'AT1G76760', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G19830', 'AT4G39960', 'AT5G19370', 'AT5G23890', 'AT5G42765']	[6, 7, 8, 9, 10, 11]	15	6
81736	0.0222	['AT1G14590', 'AT1G18730', 'AT1G27510', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G37925', 'AT5G02160', 'AT5G15250', 'AT5G20140', 'AT5G52780']	[18, 19, 20, 21, 22, 23, 24]	15	7
183053	0.0222	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT1G75690', 'AT2G22360', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G21430', 'AT5G59250']	[42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	15	11
115333	0.0222	['AT1G22020', 'AT3G15840', 'AT3G25480', 'AT3G58010', 'AT4G39460', 'AT5G16660']	[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]	6	10
188579	0.0222	['AT1G55370', 'AT3G58010', 'AT1G07510', 'AT1G74710', 'AT3G15110', 'AT5G52970', 'AT2G20270', 'AT4G24750', 'AT1G15820', 'AT5G16660', 'AT5G52780', 'AT1G15140', 'AT4G38380', 'AT5G19500', 'AT5G16150', 'AT2G01918', 'AT4G39960', 'AT1G50250', 'AT5G23890', 'AT2G24020', 'AT1G51110', 'AT2G42975', 'AT3G28850', 'AT3G46780', 'AT1G50460', 'AT3G24590', 'AT5G21430', 'AT1G75690', 'AT4G16155', 'AT4G13010']	[49]	30	1
50360	0.0222	['AT1G22020', 'AT1G23740', 'AT1G30510', 'AT1G50460', 'AT1G75690', 'AT2G42220', 'AT2G42975', 'AT3G25480', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G16150', 'AT5G19500']	[13, 14]	15	2
50370	0.0222	['AT1G22020', 'AT1G23740', 'AT1G30510', 'AT1G50460', 'AT1G75690', 'AT2G42220', 'AT2G42975', 'AT3G25480', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[13, 14]	15	2
50388	0.0222	['AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G50460', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G25480', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39730', 'AT5G16150', 'AT5G16660', 'AT5G19500']	[13, 14]	15	2
50398	0.0222	['AT1G10170', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G50250', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT4G13010', 'AT4G24930', 'AT5G16150', 'AT5G16660', 'AT5G19500']	[13, 14]	15	2
181483	0.0222	['AT4G27700', 'AT3G46780', 'AT3G15840', 'AT1G50460', 'AT2G22360', 'AT5G35170', 'AT3G25480', 'AT4G16155', 'AT3G28850', 'AT5G59250', 'AT1G75690', 'AT1G22020', 'AT1G51350', 'AT5G53490', 'AT1G22450']	[42]	15	1
50502	0.0222	['AT1G06690', 'AT1G17850', 'AT1G31180', 'AT1G52220', 'AT1G66670', 'AT1G79230', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G57680', 'AT4G20820', 'AT4G31560', 'AT4G35770', 'AT5G42070']	[13, 14]	15	2
50653	0.0222	['AT1G23740', 'AT1G29920', 'AT1G50250', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500']	[13, 14, 15]	15	3
51081	0.0222	['AT1G14590', 'AT1G66670', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G57680', 'AT4G31560', 'AT4G35770', 'AT5G42070']	[13, 14, 15, 16, 17]	9	5
51090	0.0222	['AT1G14590', 'AT1G66670', 'AT2G40760', 'AT3G10130', 'AT3G57680', 'AT4G01050', 'AT4G31560', 'AT4G35770', 'AT5G42070']	[13, 14, 15, 16, 17]	9	5
51325	0.0222	['AT2G42220', 'AT3G15360', 'AT5G12470', 'AT5G16660', 'AT5G53170']	[13, 14, 15, 16, 17, 18]	5	6
183515	0.0222	['AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G27700', 'AT5G16150', 'AT5G19500', 'AT5G21430', 'AT5G59250']	[43, 44, 45, 46]	15	4
8781	0.0222	['AT1G07510', 'AT1G12250', 'AT1G15820', 'AT1G17850', 'AT1G22450', 'AT1G29920', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G75690', 'AT1G76760', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G27290', 'AT2G30950', 'AT2G35040', 'AT2G37230', 'AT2G40760', 'AT2G42975', 'AT3G10130', 'AT3G10470', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G28850', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G04020', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G03455', 'AT5G12470', 'AT5G19370', 'AT5G20140', 'AT5G21430', 'AT5G42070', 'AT5G42765', 'AT5G52440', 'AT5G52970', 'AT5G53170']	[4, 5, 6, 7, 8]	48	5
184156	0.0222	['AT1G14150', 'AT1G18730', 'AT1G54580', 'AT1G76760', 'AT2G26800', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G15250', 'AT5G20140', 'AT5G39830']	[43, 44, 45, 46, 47, 48, 49, 50]	15	8
184654	0.0222	['AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT3G01440', 'AT4G04020', 'AT4G18370', 'AT4G37925', 'AT5G19370', 'AT5G42070']	[44, 45, 46]	15	3
184680	0.0222	['AT1G14150', 'AT1G18730', 'AT1G54580', 'AT1G76760', 'AT2G26800', 'AT2G30695', 'AT2G40100', 'AT3G01440', 'AT3G26580', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT4G37925', 'AT5G42070']	[44, 45, 46]	15	3
184790	0.0222	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G24590', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G53170']	[44, 45, 46]	25	3
152045	0.0222	['AT2G17630', 'AT5G19370', 'AT5G01500', 'AT2G20260', 'AT1G14150', 'AT4G37925', 'AT3G47060', 'AT1G76760', 'AT5G35170', 'AT2G30695', 'AT1G02560', 'AT3G08920', 'AT2G29500', 'AT2G37660', 'AT2G44990']	[32]	15	1
186065	0.0222	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G40760', 'AT2G43010', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G53170']	[45, 46, 47, 48, 49]	21	5
186236	0.0222	['AT1G06690', 'AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G30950', 'AT2G40760', 'AT3G10130', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G42765', 'AT5G52780']	[45, 46, 47, 48, 49]	30	5
186238	0.0222	['AT1G06690', 'AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G30950', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT4G01050', 'AT4G20820', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42765', 'AT5G52780']	[45, 46, 47, 48, 49]	27	5
186239	0.0222	['AT1G06690', 'AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G30950', 'AT2G40760', 'AT3G10130', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G42765', 'AT5G52780']	[45, 46, 47, 48, 49]	30	5
186624	0.0222	['AT2G17630', 'AT2G37660', 'AT5G19370', 'AT1G12250', 'AT1G80030', 'AT5G42070', 'AT5G01500', 'AT2G40100', 'AT3G08920', 'AT2G29500', 'AT1G67700', 'AT1G02560', 'AT2G44990', 'AT2G20260', 'AT1G03160']	[46]	15	1
23455	0.0222	['AT1G12250', 'AT1G54050', 'AT1G55370', 'AT1G67280', 'AT1G72640', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT4G04020', 'AT4G19830', 'AT4G39960', 'AT5G02160', 'AT5G19370', 'AT5G23890', 'AT5G42765']	[8, 9, 10, 11]	15	4
23464	0.0222	['AT1G12250', 'AT1G55370', 'AT1G67280', 'AT1G76760', 'AT2G27290', 'AT2G30950', 'AT3G10130', 'AT3G26580', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G02160', 'AT5G19370', 'AT5G42765']	[8, 9, 10, 11]	15	4
23505	0.0222	['AT1G12250', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G76760', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT3G10130', 'AT3G26580', 'AT4G04020', 'AT4G19830', 'AT4G24750', 'AT4G39960', 'AT5G42765']	[8, 9, 10, 11]	15	4
23705	0.0222	['AT1G12250', 'AT1G55370', 'AT1G67280', 'AT1G76760', 'AT2G27290', 'AT2G30950', 'AT3G10130', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G20140', 'AT5G42765']	[8, 9, 10, 11, 12]	15	5
23865	0.0222	['AT1G15820', 'AT1G22450', 'AT1G50250', 'AT1G75690', 'AT2G42975', 'AT3G15360', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[8, 9, 10, 11, 12, 13]	15	6
56805	0.0222	['AT1G14590', 'AT1G17850', 'AT1G66670', 'AT1G67280', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26580', 'AT4G01900', 'AT5G42070']	[14, 15, 16]	10	3
56808	0.0222	['AT1G14590', 'AT1G17850', 'AT1G66670', 'AT1G67280', 'AT2G40760', 'AT3G10130', 'AT3G26580', 'AT4G01050', 'AT4G01900', 'AT5G42070']	[14, 15, 16]	10	3
188025	0.0222	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G18730', 'AT1G29920', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G30950', 'AT2G40760', 'AT2G43010', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G52970']	[47, 48, 49, 50, 51, 52, 53]	30	7
188055	0.0222	['AT5G08050', 'AT1G05385', 'AT2G37230', 'AT2G21160', 'AT1G30510', 'AT3G53560', 'AT5G62720', 'AT4G39730', 'AT3G25480', 'AT1G54790', 'AT5G35170', 'AT4G38100', 'AT2G01140', 'AT1G03850', 'AT2G40400']	[48]	15	1
188061	0.0222	['AT3G53560', 'AT2G21160', 'AT1G05385', 'AT1G30510', 'AT5G62720', 'AT1G74070', 'AT4G39730', 'AT3G25480', 'AT1G54790', 'AT4G38100', 'AT2G01140', 'AT5G35170', 'AT1G03850', 'AT2G40400', 'AT3G15360']	[48]	15	1
188062	0.0222	['AT3G53560', 'AT2G21160', 'AT1G05385', 'AT1G30510', 'AT5G62720', 'AT1G74070', 'AT4G39730', 'AT3G25480', 'AT1G54790', 'AT4G38100', 'AT2G01140', 'AT5G35170', 'AT1G03850', 'AT2G40400', 'AT2G37230']	[48]	15	1
155457	0.0222	['AT3G01440', 'AT2G01918', 'AT5G52780', 'AT2G30950', 'AT3G47060', 'AT4G04020', 'AT5G15250', 'AT5G35170', 'AT2G41330', 'AT2G26800', 'AT5G20140', 'AT2G40400', 'AT4G18370', 'AT5G08540', 'AT3G15110']	[33]	15	1
24560	0.0222	['AT1G12250', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G80030', 'AT2G30950', 'AT4G04020', 'AT4G39960', 'AT5G01500', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G23890', 'AT5G39830']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	15	10
188593	0.0222	['AT1G55370', 'AT3G58010', 'AT1G07510', 'AT1G74710', 'AT3G15110', 'AT5G52970', 'AT2G20270', 'AT4G24750', 'AT1G15820', 'AT5G16660', 'AT5G52780', 'AT1G15140', 'AT4G38380', 'AT5G19500', 'AT5G16150', 'AT2G35040', 'AT1G52220', 'AT4G39960', 'AT5G23890', 'AT2G24020', 'AT3G60370', 'AT2G43010', 'AT4G20820', 'AT3G10470', 'AT4G13670', 'AT1G42960', 'AT3G22690', 'AT1G06690', 'AT2G40760', 'AT2G27290', 'AT1G17850', 'AT1G29920', 'AT1G67280', 'AT2G30950', 'AT5G12470', 'AT5G20140', 'AT3G55330', 'AT3G47060', 'AT5G13120', 'AT4G35770', 'AT5G15250', 'AT3G57680', 'AT4G31560', 'AT1G54580', 'AT5G39830', 'AT3G10130', 'AT1G54050', 'AT4G39460', 'AT5G03455', 'AT5G42765', 'AT4G01050', 'AT1G14590', 'AT1G10170', 'AT1G18730', 'AT3G01440', 'AT1G72640', 'AT1G66670', 'AT2G26800', 'AT4G18370', 'AT3G26580']	[49]	60	1
58224	0.0222	['AT1G14150', 'AT1G18730', 'AT1G27510', 'AT1G72640', 'AT1G76760', 'AT2G17630', 'AT2G20270', 'AT2G26800', 'AT2G29500', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G15110', 'AT3G47060', 'AT4G04020', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G35170', 'AT5G39830', 'AT5G52780']	[14, 15, 16, 17, 18, 19, 20, 21]	30	8
25500	0.0222	['AT1G55370', 'AT2G27290', 'AT2G30950', 'AT4G04020', 'AT4G18370', 'AT4G39960', 'AT5G02160']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]	7	15
25505	0.0222	['AT1G55370', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G24750', 'AT4G39960']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]	7	15
25525	0.0222	['AT1G55370', 'AT1G72640', 'AT2G30950', 'AT4G04020', 'AT4G39960', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G23890', 'AT5G39830']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]	10	15
25526	0.0222	['AT1G55370', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G39960', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G23890', 'AT5G39830']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]	10	15
25565	0.0222	['AT1G55370', 'AT1G72640', 'AT1G74710', 'AT4G04020', 'AT4G39960', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G23890', 'AT5G39830']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]	10	15
159110	0.0222	['AT1G14590', 'AT1G27510', 'AT2G01918', 'AT2G30950', 'AT2G40100', 'AT2G41330', 'AT3G01440', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780', 'AT5G62720']	[34, 35, 36]	15	3
159113	0.0222	['AT1G14590', 'AT1G27510', 'AT2G01918', 'AT2G30950', 'AT2G41330', 'AT3G01440', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT5G02160', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780', 'AT5G62720']	[34, 35, 36]	15	3
159115	0.0222	['AT1G27510', 'AT2G01918', 'AT2G26800', 'AT2G30950', 'AT2G40100', 'AT2G41330', 'AT3G01440', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT5G15250', 'AT5G20140', 'AT5G52780', 'AT5G62720']	[34, 35, 36]	15	3
28287	0.0222	['AT1G22450', 'AT1G23740', 'AT1G50250', 'AT1G51110', 'AT1G75690', 'AT2G24020', 'AT3G15360', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G16150', 'AT5G16660', 'AT5G19500']	[9, 10]	15	2
28756	0.0222	['AT1G22020', 'AT1G22450', 'AT1G50250', 'AT1G56500', 'AT1G75690', 'AT2G42975', 'AT3G28850', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT4G39460', 'AT5G08540', 'AT5G12470', 'AT5G16660', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[9, 10, 11, 12, 13]	18	5
28851	0.0222	['AT1G12250', 'AT1G55370', 'AT1G67280', 'AT1G76760', 'AT2G27290', 'AT2G30950', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G20140', 'AT5G23890', 'AT5G42765']	[9, 10, 11, 12, 13, 14]	15	6
29234	0.0222	['AT1G12250', 'AT1G54050', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G76760', 'AT1G80030', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G39960', 'AT5G02160', 'AT5G19370', 'AT5G23890', 'AT5G42765']	[9, 10, 11, 12, 13, 14, 15]	15	7
29264	0.0222	['AT1G12250', 'AT1G55370', 'AT1G72640', 'AT1G76760', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G24750', 'AT4G39960', 'AT5G19370', 'AT5G20140', 'AT5G23890', 'AT5G42765']	[9, 10, 11, 12, 13, 14, 15, 16]	15	8
29269	0.0222	['AT1G12250', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G76760', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G39960', 'AT5G02160', 'AT5G19370', 'AT5G23890', 'AT5G42765']	[9, 10, 11, 12, 13, 14, 15, 16]	15	8
29995	0.0222	['AT1G55370', 'AT1G72640', 'AT1G74710', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G39960', 'AT5G02160', 'AT5G23890']	[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]	10	12
30001	0.0222	['AT1G55370', 'AT2G27290', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G20140', 'AT5G23890', 'AT5G42765']	[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]	10	12
129772	0.0222	['AT1G50460', 'AT1G54500', 'AT1G56500', 'AT2G22360', 'AT2G35040', 'AT3G25480', 'AT3G46780', 'AT3G53560', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53490']	[26, 27, 28]	15	3
