term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
178602	0.0127	['AT1G16790', 'AT1G54790', 'AT1G74070', 'AT1G78915', 'AT2G01140', 'AT2G37400', 'AT4G38100']	[40, 41, 42, 43, 44, 45, 46]	7	7
23865	0.0127	['AT1G15820', 'AT1G22450', 'AT1G50250', 'AT1G75690', 'AT2G42975', 'AT3G15360', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[8, 9, 10, 11, 12, 13]	15	6
93061	0.0127	['AT4G39960', 'AT2G27290', 'AT5G23890', 'AT3G10470', 'AT1G17850', 'AT1G14590', 'AT1G55370', 'AT4G35770', 'AT1G74710', 'AT5G42765', 'AT3G26580', 'AT5G42070', 'AT1G66670', 'AT2G40760', 'AT4G01050', 'AT1G06690', 'AT3G55330', 'AT3G57680', 'AT5G52970', 'AT1G52220', 'AT4G31560', 'AT1G31180', 'AT1G67280', 'AT3G10130', 'AT3G22690', 'AT2G24020', 'AT4G13670', 'AT1G15820', 'AT1G07510', 'AT1G42960', 'AT2G22360', 'AT4G01900', 'AT5G21430', 'AT3G15360', 'AT1G72640']	[20]	35	1
534	0.0127	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT2G40760', 'AT3G22690', 'AT3G55330', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52440', 'AT5G52970']	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]	18	11
125268	0.0126	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT1G74070', 'AT2G22360', 'AT2G35040', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G53490']	[25, 26, 27, 28, 29, 30]	32	6
86687	0.0126	['AT3G08920', 'AT1G02560', 'AT2G29500', 'AT4G39960', 'AT2G17630', 'AT2G01918', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT4G04020', 'AT5G39830', 'AT2G20270', 'AT2G40100', 'AT1G80030', 'AT4G37925', 'AT1G72640', 'AT4G18370', 'AT5G19370', 'AT1G18730', 'AT2G26800', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G03455', 'AT5G08540', 'AT2G20260', 'AT3G47060', 'AT2G44990', 'AT5G13120', 'AT1G76760', 'AT4G24750', 'AT5G35170', 'AT5G15250', 'AT3G01440', 'AT3G15110', 'AT5G52780', 'AT4G23890', 'AT2G41330', 'AT5G01500', 'AT2G40400']	[19]	41	1
187531	0.0126	['AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT3G55330', 'AT4G18370', 'AT4G31560', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42765', 'AT5G53170']	[47, 48]	29	2
172424	0.0126	['AT1G07510', 'AT1G15140', 'AT1G22020', 'AT1G50250', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G15840', 'AT3G24590', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G35170']	[38, 39, 40]	24	3
8721	0.0126	['AT1G03090', 'AT1G20810', 'AT1G27510', 'AT1G50450', 'AT1G54580', 'AT1G65260', 'AT1G78915', 'AT2G21160', 'AT2G21530', 'AT2G37400', 'AT4G38100']	[4, 5, 6, 7]	11	4
74906	0.0126	['AT1G14590', 'AT1G17850', 'AT1G55370', 'AT1G66670', 'AT1G74710', 'AT2G27290', 'AT3G10470', 'AT3G47060', 'AT4G39960', 'AT5G23890', 'AT5G42765']	[17, 18, 19, 20]	11	4
175025	0.0126	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G35040', 'AT3G46780', 'AT4G13010', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G21430']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	11	16
109677	0.0126	['AT1G07510', 'AT1G15820', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT2G22360', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT5G12470', 'AT5G16660', 'AT5G21430']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	18	14
44423	0.0126	['AT1G22020', 'AT1G23740', 'AT1G30510', 'AT1G75690', 'AT2G42975', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[12, 13, 14]	12	3
175502	0.0126	['AT1G15140', 'AT1G50250', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G15840', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G27700', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G35170']	[39, 40, 41, 42]	22	4
175029	0.0126	['AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G35040', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G21430']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	11	16
119628	0.0126	['AT1G14590', 'AT1G17850', 'AT1G54580', 'AT1G66670', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G18370', 'AT4G31560', 'AT5G20140', 'AT5G39830']	[24, 25, 26]	12	3
119698	0.0126	['AT1G14590', 'AT1G17850', 'AT1G54580', 'AT1G66670', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G18370', 'AT4G31560', 'AT5G39830']	[24, 25, 26, 27]	11	4
124697	0.0126	['AT1G02560', 'AT1G14150', 'AT1G27510', 'AT2G17630', 'AT2G20260', 'AT2G41330', 'AT2G44990', 'AT3G08920', 'AT3G47060', 'AT4G37925', 'AT5G35170', 'AT5G62720']	[25, 26, 27]	12	3
15921	0.0126	['AT1G15820', 'AT1G22450', 'AT1G50250', 'AT2G42975', 'AT3G15360', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[6, 7, 8, 9, 10, 11, 12, 13, 14]	14	9
81666	0.0126	['AT1G18730', 'AT1G55370', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	[18, 19, 20, 21, 22, 23]	17	6
95917	0.0125	['AT1G06690', 'AT1G42960', 'AT2G22360', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G35770', 'AT5G21430', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]	14	11
167485	0.0125	['AT1G12250', 'AT1G80030', 'AT2G17630', 'AT2G37660', 'AT2G40100', 'AT2G44990', 'AT5G01500', 'AT5G19370']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]	8	12
71678	0.0125	['AT1G14590', 'AT1G17850', 'AT1G66670', 'AT1G67280', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT5G42765']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]	8	12
6328	0.0125	['AT1G15820', 'AT1G22450', 'AT1G50250', 'AT2G42975', 'AT3G15360', 'AT3G55330', 'AT3G60370', 'AT4G13010', 'AT4G39460', 'AT5G12470', 'AT5G52970', 'AT5G53170']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]	12	12
7573	0.0125	['AT2G27290', 'AT3G10470', 'AT4G04020', 'AT4G39960', 'AT5G20140']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]	5	24
111807	0.0125	['AT1G54050', 'AT1G54580', 'AT3G10470', 'AT4G01050', 'AT4G31560']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]	5	24
113200	0.0125	['AT1G06690', 'AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G72640', 'AT2G27290', 'AT2G40760', 'AT3G10470', 'AT3G60370', 'AT4G35770', 'AT4G39960', 'AT5G23890', 'AT5G42070']	[23, 24]	16	2
181406	0.0125	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51350', 'AT1G75690', 'AT2G22360', 'AT2G42220', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G21430', 'AT5G59250']	[41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	12	12
188705	0.0125	['AT1G10170', 'AT1G14150', 'AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G37660', 'AT2G40100', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT3G55330', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G20140', 'AT5G39830', 'AT5G53170']	[49, 50]	32	2
56560	0.0125	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G18730', 'AT1G27510', 'AT1G54050', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G26800', 'AT2G29500', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G15110', 'AT3G47060', 'AT4G04020', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G01500', 'AT5G02160', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G23890', 'AT5G35170', 'AT5G39830', 'AT5G42270', 'AT5G52780']	[14, 15]	40	2
188658	0.0125	['AT1G10170', 'AT1G14150', 'AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G37660', 'AT2G40100', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT3G55330', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT4G35770', 'AT4G37925', 'AT4G39460', 'AT5G03455', 'AT5G15250', 'AT5G19370', 'AT5G20140', 'AT5G39830', 'AT5G53170']	[49, 50]	32	2
93440	0.0125	['AT1G14590', 'AT1G17850', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G08540', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G23890', 'AT5G39830', 'AT5G52780']	[20, 21]	24	2
11815	0.0125	['AT2G17630', 'AT3G10470', 'AT4G13670', 'AT1G07510', 'AT1G14150', 'AT4G39960', 'AT2G27290', 'AT1G22450', 'AT5G13120', 'AT5G53170', 'AT2G42975', 'AT5G01500', 'AT4G13010', 'AT5G52440', 'AT5G52970', 'AT1G12250', 'AT2G40400', 'AT5G42070', 'AT2G26800', 'AT5G19500', 'AT1G02560', 'AT3G15360', 'AT1G80380', 'AT5G39830', 'AT2G29500', 'AT4G04020', 'AT1G74710', 'AT5G59250', 'AT3G10130', 'AT1G03160', 'AT2G20270', 'AT1G66670', 'AT4G35770', 'AT3G60370', 'AT3G58010', 'AT1G54050', 'AT2G40760', 'AT4G39460', 'AT5G42270', 'AT2G30950', 'AT5G12470', 'AT5G21430', 'AT1G14345', 'AT4G37925', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G19830', 'AT3G28850', 'AT1G15820', 'AT2G37660', 'AT5G19370', 'AT1G67700', 'AT1G18730', 'AT5G03455', 'AT1G67280', 'AT3G01440', 'AT3G26580', 'AT5G42765', 'AT1G55370', 'AT2G20260', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT1G76760', 'AT1G51110', 'AT5G15250', 'AT5G35170', 'AT3G15110', 'AT2G41330', 'AT5G20140', 'AT2G22360', 'AT1G51350', 'AT3G57680', 'AT5G01220', 'AT4G20820', 'AT1G56500', 'AT2G37230', 'AT2G29180', 'AT3G14420']	[5]	83	1
108793	0.0125	['AT1G17850', 'AT1G31180', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G01900', 'AT4G31560']	[22, 23, 24, 25, 26, 27, 28, 29, 30]	11	9
108794	0.0125	['AT1G17850', 'AT1G31180', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G01050', 'AT4G01900', 'AT4G31560']	[22, 23, 24, 25, 26, 27, 28, 29, 30]	11	9
108799	0.0125	['AT1G17850', 'AT1G31180', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G01900', 'AT4G31560']	[22, 23, 24, 25, 26, 27, 28, 29, 30]	11	9
108800	0.0125	['AT1G17850', 'AT1G31180', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G01050', 'AT4G01900', 'AT4G31560']	[22, 23, 24, 25, 26, 27, 28, 29, 30]	11	9
108881	0.0125	['AT1G14590', 'AT1G17850', 'AT1G31180', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT2G27290', 'AT3G10470', 'AT4G01050', 'AT4G01900', 'AT4G31560']	[22, 23, 24, 25, 26, 27, 28, 29, 30]	11	9
108882	0.0125	['AT1G14590', 'AT1G17850', 'AT1G31180', 'AT1G66670', 'AT1G67280', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G01050', 'AT4G01900', 'AT4G31560']	[22, 23, 24, 25, 26, 27, 28, 29, 30]	11	9
81345	0.0125	['AT1G12250', 'AT1G27510', 'AT1G76760', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G26800', 'AT2G30950', 'AT2G40400', 'AT2G41330', 'AT3G08920', 'AT3G15110', 'AT3G47060', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT5G03455', 'AT5G08540', 'AT5G19370', 'AT5G35170', 'AT5G39830']	[18, 19, 20, 21, 22, 23]	21	6
134674	0.0124	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G30510', 'AT1G50250', 'AT1G52220', 'AT1G54500', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G52970', 'AT5G53490']	[27, 28, 29, 30, 31, 32, 33, 34, 35]	30	9
134676	0.0124	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G30510', 'AT1G50250', 'AT1G52220', 'AT1G54500', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G53490']	[27, 28, 29, 30, 31, 32, 33, 34, 35]	30	9
113830	0.0124	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G23740', 'AT1G42960', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT2G24020', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G52970']	[23, 24, 25]	22	3
93532	0.0124	['AT1G12250', 'AT1G52220', 'AT1G72640', 'AT1G76760', 'AT2G20260', 'AT2G20270', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT3G10470', 'AT3G15110', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT5G02160', 'AT5G03455', 'AT5G08540', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	[20, 21, 22]	22	3
6123	0.0124	['AT1G22020', 'AT1G22450', 'AT1G50250', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT2G42975', 'AT3G28850', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]	17	11
5846	0.0124	['AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G29920', 'AT1G50250', 'AT1G52220', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G35040', 'AT2G37230', 'AT2G40760', 'AT2G42975', 'AT3G10470', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G03455', 'AT5G12470', 'AT5G20140', 'AT5G21430', 'AT5G42070', 'AT5G52440', 'AT5G52970', 'AT5G53170']	[3, 4, 5, 6, 7, 8, 9, 10]	32	8
124393	0.0123	['AT1G54050', 'AT4G01050', 'AT1G17850', 'AT1G14590', 'AT5G08540', 'AT2G27290', 'AT5G03455', 'AT4G31560', 'AT1G31180', 'AT1G67280', 'AT3G26580', 'AT5G42765', 'AT1G54580', 'AT1G74710', 'AT4G04020', 'AT5G39830', 'AT1G80030', 'AT3G10470', 'AT1G12250', 'AT5G20140', 'AT4G18370']	[25]	21	1
3793	0.0123	['AT4G33010', 'AT3G08920', 'AT2G17630', 'AT3G10470', 'AT4G13670', 'AT2G43010', 'AT1G03160', 'AT2G27290', 'AT5G20140', 'AT4G31560', 'AT2G44990', 'AT2G26800', 'AT5G42070', 'AT1G42960', 'AT1G54580', 'AT1G02560', 'AT5G39830', 'AT2G01140', 'AT4G04020', 'AT1G67280', 'AT2G29500', 'AT1G66670', 'AT1G54050', 'AT3G22690', 'AT4G39460', 'AT5G15250', 'AT5G42270', 'AT5G12470', 'AT4G20820', 'AT1G14345', 'AT1G80030', 'AT3G26080', 'AT1G17850', 'AT1G29920', 'AT4G19830', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G67700', 'AT2G40100', 'AT3G26580', 'AT5G01500', 'AT1G06690', 'AT2G30950', 'AT2G20260', 'AT1G72640', 'AT3G55330', 'AT3G47060', 'AT1G12250', 'AT3G57680', 'AT2G41330', 'AT3G14420', 'AT2G18790', 'AT5G53170']	[2]	54	1
23557	0.0123	['AT1G22020', 'AT1G22450', 'AT1G50250', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT2G42975', 'AT3G28850', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[8, 9, 10, 11]	18	4
144613	0.0123	['AT2G17630', 'AT5G62720', 'AT2G20260', 'AT3G47060', 'AT3G08920', 'AT1G27510', 'AT5G19370', 'AT2G26800', 'AT4G23890', 'AT5G35170', 'AT4G37925', 'AT2G41330', 'AT1G14150', 'AT5G01500', 'AT2G40100', 'AT1G02560', 'AT2G37660', 'AT2G44990']	[30]	18	1
144615	0.0123	['AT2G17630', 'AT5G62720', 'AT2G20260', 'AT3G47060', 'AT3G08920', 'AT1G27510', 'AT5G19370', 'AT2G26800', 'AT4G23890', 'AT5G35170', 'AT4G37925', 'AT2G41330', 'AT1G14150', 'AT5G01500', 'AT2G29500', 'AT1G02560', 'AT2G37660', 'AT2G44990']	[30]	18	1
112915	0.0123	['AT4G24750', 'AT3G60370', 'AT5G15250', 'AT3G10470', 'AT5G20140', 'AT5G13120', 'AT1G55370', 'AT5G02160', 'AT2G20270', 'AT1G66670', 'AT1G52220', 'AT2G40100', 'AT4G18370', 'AT4G04020', 'AT4G39960', 'AT1G18730', 'AT5G52780', 'AT2G27290', 'AT1G72640', 'AT5G42070', 'AT1G14590']	[23]	21	1
17286	0.0123	['AT1G55370', 'AT2G27290', 'AT3G10470', 'AT4G39960', 'AT5G23890', 'AT5G42765']	[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]	6	19
183555	0.0123	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G27510', 'AT1G29920', 'AT1G50250', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G23890', 'AT5G52970', 'AT5G53170']	[43, 44, 45, 46]	27	4
183570	0.0123	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G27510', 'AT1G29920', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT4G35770', 'AT4G39460', 'AT5G12470', 'AT5G23890', 'AT5G52970', 'AT5G53170']	[43, 44, 45, 46]	27	4
118809	0.0123	['AT5G19500', 'AT2G43010', 'AT5G59250', 'AT4G13670', 'AT2G42220', 'AT4G39460', 'AT2G42975', 'AT1G50460', 'AT4G13010', 'AT1G07510', 'AT3G58010', 'AT1G54500', 'AT5G16660', 'AT1G50250', 'AT1G42960', 'AT4G38380', 'AT2G22360', 'AT4G39730', 'AT5G16150', 'AT5G21430', 'AT5G12470', 'AT3G25480', 'AT3G15360', 'AT3G24590']	[24]	24	1
184463	0.0123	['AT1G21750', 'AT1G78915', 'AT1G65260', 'AT1G16790', 'AT1G03090', 'AT4G19830']	[44]	6	1
184464	0.0123	['AT1G21750', 'AT1G78915', 'AT1G65260', 'AT1G03850', 'AT1G20810', 'AT2G37400', 'AT1G74070', 'AT2G01140', 'AT1G54790', 'AT4G39730', 'AT1G05385', 'AT4G38100']	[44]	12	1
155208	0.0123	['AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G37660', 'AT5G19370']	[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]	7	19
24606	0.0123	['AT1G56500', 'AT2G42975', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G53170']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	9	10
26250	0.0123	['AT2G27290', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G39960', 'AT5G20140']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]	6	19
126069	0.0123	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G54500', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G52970', 'AT5G53490']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	33	10
126202	0.0123	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G30510', 'AT1G50250', 'AT1G54500', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G58010', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G52970', 'AT5G53490']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	27	11
28182	0.0123	['AT3G10130', 'AT1G79230', 'AT1G52220', 'AT2G35040', 'AT4G24750', 'AT3G10470', 'AT4G13670', 'AT5G42070', 'AT2G20270', 'AT1G17850', 'AT5G20140', 'AT5G52440', 'AT5G03455', 'AT4G39960', 'AT1G67280', 'AT3G26580', 'AT1G12250', 'AT4G04020', 'AT1G66670', 'AT2G27290', 'AT5G42765', 'AT2G30950', 'AT1G76760', 'AT4G19830', 'AT1G80030', 'AT5G19370', 'AT1G55370', 'AT5G39830', 'AT2G17630', 'AT1G74710', 'AT5G02160', 'AT2G44990', 'AT5G13120', 'AT2G40400', 'AT1G54050', 'AT2G40100', 'AT5G15250', 'AT1G72640', 'AT5G23890', 'AT5G42270', 'AT1G02560', 'AT5G01500']	[9]	42	1
62865	0.0123	['AT4G13670', 'AT4G27700', 'AT4G20820', 'AT3G60370', 'AT3G22690', 'AT2G22360', 'AT1G06690', 'AT1G17850', 'AT3G10130', 'AT5G08540', 'AT3G57680', 'AT4G35770', 'AT2G40760', 'AT5G42070', 'AT1G52220']	[15]	15	1
