wid	startWindow	stopWindow	windowSize	geneSize	groupGenes
10032	10	42	32	17	['AT3G15360', 'AT1G29920', 'AT1G23740', 'AT1G30510', 'AT4G13010', 'AT1G79230', 'AT2G24020', 'AT4G20820', 'AT1G07510', 'AT1G50250', 'AT3G22690', 'AT3G24590', 'AT4G24930', 'AT1G15820', 'AT2G43010', 'AT5G12470', 'AT1G10170']
2503	25	28	3	110	['AT4G13670', 'AT1G07510', 'AT1G75690', 'AT3G10470', 'AT4G39960', 'AT1G31180', 'AT2G43010', 'AT2G42220', 'AT1G23740', 'AT4G16155', 'AT4G35770', 'AT3G53560', 'AT1G50250', 'AT4G38380', 'AT4G27700', 'AT3G15840', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT4G39730', 'AT1G15140', 'AT1G67280', 'AT1G06690', 'AT5G42765', 'AT5G20140', 'AT1G79450', 'AT2G40400', 'AT3G46780', 'AT4G31560', 'AT1G21750', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G21160', 'AT2G20270', 'AT3G22690', 'AT1G56500', 'AT1G17850', 'AT3G28850', 'AT4G24930', 'AT4G18370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT5G13120', 'AT1G78915', 'AT5G16150', 'AT5G59250', 'AT1G05385', 'AT5G52970', 'AT1G12250', 'AT1G54580', 'AT2G42975', 'AT4G28025', 'AT3G10130', 'AT1G10170', 'AT3G60370', 'AT1G54500', 'AT1G54050', 'AT4G01050', 'AT5G53490', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G74070', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT1G65260', 'AT1G14590', 'AT2G37400', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16660', 'AT3G15110', 'AT1G22450', 'AT1G03850', 'AT1G20810', 'AT5G53170', 'AT1G16790', 'AT1G42960', 'AT3G58010', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT3G26080', 'AT1G50460', 'AT5G23890', 'AT2G35040', 'AT1G30510', 'AT1G22020', 'AT1G51350', 'AT5G03455', 'AT3G25480', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680', 'AT1G54790']
103c	1	4	3	4	['AT1G73530', 'AT1G03600', 'AT4G31390', 'AT4G25050']
2805	28	33	5	5	['AT3G14420', 'AT3G17830', 'AT4G33520', 'AT4G25910', 'AT4G36810']
27019	27	46	19	4	['AT1G67840', 'AT4G19830', 'AT2G21530', 'AT1G50450']
503a	5	8	3	16	['AT2G42220', 'AT3G46780', 'AT2G26550', 'AT5G07020', 'AT1G54780', 'AT1G79040', 'AT3G56040', 'AT1G44575', 'AT3G25480', 'AT1G71500', 'AT1G65230', 'AT5G08050', 'AT1G16790', 'AT4G23890', 'AT4G28025', 'AT5G08540']
13035	13	48	35	15	['AT3G10130', 'AT3G55330', 'AT4G31560', 'AT4G35770', 'AT1G06690', 'AT5G52970', 'AT4G01050', 'AT2G40760', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT4G01900', 'AT1G31180', 'AT1G17850']
11016	11	27	16	9	['AT2G01918', 'AT1G14150', 'AT5G52780', 'AT3G01440', 'AT4G37925', 'AT5G35170', 'AT4G23890', 'AT2G41330', 'AT2G26800']
4042	4	46	42	9	['AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT1G51350', 'AT5G59250', 'AT1G22450', 'AT3G15840']
1203a	12	15	3	32	['AT2G17630', 'AT2G01918', 'AT4G27700', 'AT1G14150', 'AT2G18790', 'AT1G02560', 'AT1G80380', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT2G40100', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT2G30695', 'AT2G37660', 'AT1G67700', 'AT1G18730', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G20260', 'AT3G08920', 'AT5G13120', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800', 'AT2G29180']
21017	21	38	17	51	['AT1G20810', 'AT2G42975', 'AT4G31560', 'AT1G07510', 'AT1G54500', 'AT1G31180', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT1G06690', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT5G53490', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G01900', 'AT2G21160', 'AT5G42765', 'AT1G15140', 'AT3G55330', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT5G16150', 'AT3G57680', 'AT4G24930']
4504	45	49	4	10	['AT1G30510', 'AT1G79450', 'AT5G62720', 'AT3G26080', 'AT3G25480', 'AT3G15840', 'AT2G41330', 'AT3G15360', 'AT2G37230', 'AT2G21160']
15015	15	30	15	9	['AT2G01918', 'AT3G47060', 'AT1G14150', 'AT3G01440', 'AT4G37925', 'AT5G35170', 'AT4G23890', 'AT2G41330', 'AT2G26800']
11012	11	23	12	26	['AT2G17630', 'AT2G01918', 'AT1G14150', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT2G30695', 'AT2G37660', 'AT1G67700', 'AT1G18730', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G20260', 'AT5G13120', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
505b	5	10	5	7	['AT2G26550', 'AT1G79040', 'AT1G44575', 'AT3G56040', 'AT1G71500', 'AT1G65230', 'AT5G08050']
18026	18	44	26	18	['AT3G15360', 'AT1G29920', 'AT1G15140', 'AT1G23740', 'AT1G10170', 'AT4G13010', 'AT1G79230', 'AT1G07510', 'AT4G20820', 'AT1G79450', 'AT1G50250', 'AT3G22690', 'AT4G24930', 'AT3G24590', 'AT2G24020', 'AT1G15820', 'AT2G43010', 'AT5G12470']
608	6	14	8	23	['AT1G14150', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT1G72640', 'AT2G30695', 'AT2G37660', 'AT1G67700', 'AT1G74710', 'AT3G01440', 'AT5G52780', 'AT2G20260', 'AT5G13120', 'AT1G18730', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
4046a	4	50	46	12	['AT3G10130', 'AT3G55330', 'AT4G35770', 'AT5G52970', 'AT4G01050', 'AT2G40760', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT1G17850', 'AT4G01900']
4006a	40	46	6	5	['AT1G32500', 'AT5G01220', 'AT5G52440', 'AT3G21055', 'AT5G08050']
1022c	1	23	22	15	['AT5G39830', 'AT2G29500', 'AT2G20260', 'AT1G03160', 'AT2G44990', 'AT5G13120', 'AT2G37660', 'AT1G14150', 'AT1G67700', 'AT1G18730', 'AT5G42270', 'AT1G14345', 'AT1G02560', 'AT2G41330', 'AT2G26800']
1103b	11	14	3	4	['AT1G32500', 'AT3G14420', 'AT3G19490', 'AT2G04030']
1103c	11	14	3	18	['AT1G20810', 'AT1G16790', 'AT2G37400', 'AT1G50450', 'AT1G21750', 'AT3G53560', 'AT1G74880', 'AT1G54500', 'AT1G78915', 'AT1G67840', 'AT1G54580', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT3G26080', 'AT2G01140', 'AT1G03850', 'AT2G21160']
1305	13	18	5	6	['AT4G36810', 'AT2G41680', 'AT3G47450', 'AT4G25910', 'AT3G17830', 'AT2G26360']
1037a	1	38	37	5	['AT2G37230', 'AT1G23740', 'AT2G42975', 'AT1G10170', 'AT3G24590']
1703a	17	20	3	121	['AT2G17630', 'AT4G13670', 'AT5G02160', 'AT1G07510', 'AT1G75690', 'AT3G10470', 'AT1G14150', 'AT4G39960', 'AT1G31180', 'AT2G43010', 'AT2G42220', 'AT1G23740', 'AT4G16155', 'AT1G03160', 'AT4G35770', 'AT1G50250', 'AT4G38380', 'AT2G40100', 'AT4G27700', 'AT3G15840', 'AT4G37925', 'AT1G29920', 'AT5G19500', 'AT2G30695', 'AT4G13010', 'AT5G42765', 'AT4G39730', 'AT1G03090', 'AT3G25480', 'AT1G67280', 'AT4G23890', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT2G41330', 'AT2G40400', 'AT3G46780', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G29500', 'AT2G20270', 'AT3G22690', 'AT5G42270', 'AT1G56500', 'AT1G17850', 'AT3G28850', 'AT4G24930', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT5G13120', 'AT5G16150', 'AT5G59250', 'AT2G26800', 'AT2G01918', 'AT5G52970', 'AT5G62720', 'AT1G27510', 'AT1G12250', 'AT2G42975', 'AT1G80380', 'AT3G10130', 'AT1G10170', 'AT3G60370', 'AT1G54050', 'AT4G01050', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT5G01500', 'AT1G14590', 'AT3G08920', 'AT1G52220', 'AT4G04020', 'AT5G16660', 'AT2G44990', 'AT3G15110', 'AT1G22450', 'AT5G53170', 'AT1G42960', 'AT1G02560', 'AT3G58010', 'AT2G40760', 'AT4G39460', 'AT1G14345', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT2G35040', 'AT1G30510', 'AT1G22020', 'AT1G51350', 'AT1G67700', 'AT5G03455', 'AT5G52780', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680', 'AT5G35170', 'AT3G01440']
13018	13	31	18	5	['AT1G67700', 'AT1G03090', 'AT1G80380', 'AT1G03160', 'AT1G14345']
4003	40	43	3	15	['AT2G26340', 'AT1G54780', 'AT3G21055', 'AT5G07020', 'AT5G01220', 'AT1G79040', 'AT3G56040', 'AT1G44575', 'AT3G46610', 'AT1G71500', 'AT1G65230', 'AT5G08050', 'AT1G32500', 'AT5G52440', 'AT2G26550']
16018	16	34	18	20	['AT3G10470', 'AT3G10130', 'AT3G55330', 'AT4G31560', 'AT4G35770', 'AT1G06690', 'AT5G52970', 'AT5G42765', 'AT1G66670', 'AT4G01050', 'AT2G40760', 'AT1G74710', 'AT3G57680', 'AT1G67280', 'AT1G31180', 'AT3G26580', 'AT2G27290', 'AT4G01900', 'AT5G23890', 'AT1G17850']
2105	21	26	5	79	['AT1G20810', 'AT2G01918', 'AT3G46780', 'AT2G42975', 'AT5G02160', 'AT4G31560', 'AT1G07510', 'AT5G62720', 'AT3G26580', 'AT1G27510', 'AT1G14150', 'AT3G25480', 'AT4G39960', 'AT1G54580', 'AT1G31180', 'AT5G13120', 'AT4G28025', 'AT2G43010', 'AT1G50250', 'AT3G15360', 'AT2G42220', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT1G66670', 'AT4G35770', 'AT1G06690', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT1G54050', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT5G53490', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G74710', 'AT4G24930', 'AT1G15820', 'AT4G18370', 'AT2G40100', 'AT1G18730', 'AT1G67280', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G12470', 'AT4G01900', 'AT2G21160', 'AT5G42765', 'AT5G20140', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT1G79450', 'AT3G01440', 'AT4G04020', 'AT5G52970', 'AT5G16150', 'AT5G15250', 'AT3G57680', 'AT1G54500', 'AT5G35170', 'AT2G41330', 'AT1G15140', 'AT2G26800']
2203a	22	25	3	7	['AT1G21750', 'AT4G19830', 'AT1G78915', 'AT1G54790', 'AT1G65260', 'AT2G01140', 'AT1G03850']
1014c	1	15	14	50	['AT4G13670', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT3G10470', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT4G16155', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT1G51350', 'AT5G16660', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G56500', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT5G19370', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT1G66670', 'AT5G12470', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16150', 'AT5G59250', 'AT3G57680', 'AT5G03455']
603a	6	9	3	10	['AT2G42220', 'AT3G46780', 'AT5G08540', 'AT5G07020', 'AT1G16790', 'AT3G25480', 'AT1G54780', 'AT4G23890', 'AT4G28025', 'AT1G03850']
11037	11	48	37	5	['AT5G35170', 'AT4G23890', 'AT4G37925', 'AT3G01440', 'AT1G14150']
8015	8	23	15	18	['AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G08540', 'AT2G20270', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT5G19370', 'AT1G12250', 'AT2G35040', 'AT5G42765', 'AT2G27290', 'AT1G80030', 'AT4G24750', 'AT5G23890', 'AT5G03455']
17027	17	44	27	8	['AT5G62720', 'AT1G27510', 'AT1G14150', 'AT3G01440', 'AT3G47060', 'AT5G35170', 'AT4G23890', 'AT4G37925']
1025b	1	26	25	6	['AT2G30950', 'AT1G55370', 'AT5G19370', 'AT1G12250', 'AT5G03455', 'AT1G80030']
703a	7	10	3	114	['AT2G17630', 'AT4G13670', 'AT5G02160', 'AT1G07510', 'AT1G75690', 'AT3G10470', 'AT1G14150', 'AT4G39960', 'AT1G23740', 'AT4G16155', 'AT1G03160', 'AT4G35770', 'AT1G50250', 'AT4G38380', 'AT2G40100', 'AT4G27700', 'AT3G15840', 'AT4G37925', 'AT1G29920', 'AT5G19500', 'AT2G30695', 'AT4G13010', 'AT1G14345', 'AT5G42765', 'AT4G39730', 'AT1G15140', 'AT1G67280', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT1G79450', 'AT2G40760', 'AT2G41330', 'AT5G52440', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G29500', 'AT2G20270', 'AT3G22690', 'AT5G42270', 'AT1G56500', 'AT1G17850', 'AT3G28850', 'AT4G24930', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT5G13120', 'AT5G16150', 'AT5G59250', 'AT2G40400', 'AT2G26800', 'AT5G52970', 'AT1G12250', 'AT2G42975', 'AT3G10130', 'AT1G10170', 'AT3G60370', 'AT1G54050', 'AT4G01050', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT5G01500', 'AT1G14590', 'AT3G08920', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16660', 'AT2G44990', 'AT3G15110', 'AT1G22450', 'AT5G53170', 'AT1G42960', 'AT1G02560', 'AT4G19830', 'AT3G58010', 'AT1G51350', 'AT4G39460', 'AT5G01220', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT2G35040', 'AT1G30510', 'AT1G22020', 'AT1G67700', 'AT5G03455', 'AT5G52780', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680', 'AT5G35170', 'AT3G01440']
3704	37	41	4	8	['AT1G20810', 'AT2G21160', 'AT3G53560', 'AT1G03090', 'AT5G53490', 'AT3G26080', 'AT4G28025', 'AT2G37230']
703b	7	10	3	8	['AT2G26550', 'AT1G79040', 'AT1G44575', 'AT3G56040', 'AT1G71500', 'AT1G65230', 'AT5G08050', 'AT1G03600']
10020	10	30	20	7	['AT2G01918', 'AT1G14150', 'AT3G01440', 'AT5G35170', 'AT4G37925', 'AT2G41330', 'AT2G26800']
16015a	16	31	15	13	['AT5G53170', 'AT4G16155', 'AT5G59250', 'AT1G75690', 'AT3G60370', 'AT3G28850', 'AT1G42960', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT1G22450', 'AT3G15840', 'AT1G22020']
11014	11	25	14	14	['AT2G17630', 'AT5G39830', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT2G37660', 'AT1G67700', 'AT5G42270', 'AT3G15110', 'AT1G14345', 'AT1G02560', 'AT5G01500', 'AT2G44990']
1504a	15	19	4	11	['AT1G21750', 'AT2G37400', 'AT4G19830', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT1G54500', 'AT1G54580', 'AT3G26080', 'AT1G03850', 'AT2G21160']
29013	29	42	13	19	['AT5G39830', 'AT2G01918', 'AT5G20140', 'AT5G02160', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT5G19370', 'AT2G40100', 'AT1G12250', 'AT5G15250', 'AT2G30950', 'AT3G15110', 'AT5G52780', 'AT1G80030', 'AT2G41330', 'AT5G01500', 'AT2G26800']
16012	16	28	12	7	['AT2G37400', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT1G51110', 'AT3G26080', 'AT1G05385']
1404	14	18	4	7	['AT4G36810', 'AT2G26360', 'AT3G47450', 'AT4G25910', 'AT3G17830', 'AT2G04030', 'AT2G41680']
18024	18	42	24	19	['AT3G15360', 'AT1G29920', 'AT1G15140', 'AT1G23740', 'AT1G30510', 'AT4G13010', 'AT1G79230', 'AT1G07510', 'AT4G20820', 'AT1G79450', 'AT1G50250', 'AT3G22690', 'AT4G24930', 'AT3G24590', 'AT2G24020', 'AT1G15820', 'AT2G43010', 'AT5G12470', 'AT1G10170']
28020	28	48	20	13	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT5G02160', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT1G12250', 'AT5G15250', 'AT3G15110', 'AT1G80030', 'AT5G01500']
4031	4	35	31	5	['AT1G56500', 'AT5G42070', 'AT4G39460', 'AT2G22360', 'AT4G39730']
13010b	13	23	10	24	['AT5G02160', 'AT4G39960', 'AT4G24750', 'AT1G74710', 'AT2G20270', 'AT1G54050', 'AT2G27290', 'AT1G72640', 'AT5G23890', 'AT2G35040', 'AT5G42765', 'AT4G18370', 'AT5G19370', 'AT5G03455', 'AT1G80030', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G08540', 'AT3G47060', 'AT1G76760', 'AT1G12250', 'AT4G04020', 'AT2G40400']
2907	29	36	7	5	['AT2G26340', 'AT5G01220', 'AT3G21055', 'AT1G54780', 'AT5G08050']
606a	6	12	6	4	['AT3G14420', 'AT2G18790', 'AT1G80380', 'AT2G29180']
21013a	21	34	13	53	['AT1G20810', 'AT3G10470', 'AT2G42975', 'AT4G31560', 'AT1G07510', 'AT1G54500', 'AT1G31180', 'AT4G28025', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT1G06690', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT5G53490', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G01900', 'AT2G21160', 'AT5G42765', 'AT1G15140', 'AT3G55330', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT5G16150', 'AT3G57680', 'AT4G24930']
10040a	10	50	40	15	['AT1G29920', 'AT1G23740', 'AT1G10170', 'AT4G13010', 'AT1G79230', 'AT2G24020', 'AT4G20820', 'AT1G07510', 'AT1G50250', 'AT3G22690', 'AT3G24590', 'AT4G24930', 'AT1G15820', 'AT2G43010', 'AT5G12470']
1023	1	24	23	8	['AT2G30950', 'AT2G35040', 'AT1G55370', 'AT2G20270', 'AT5G19370', 'AT1G12250', 'AT5G03455', 'AT1G80030']
12014	12	26	14	4	['AT2G26360', 'AT3G17830', 'AT4G25910', 'AT4G36810']
24020	24	44	20	43	['AT1G15140', 'AT4G31560', 'AT1G07510', 'AT4G20820', 'AT5G42070', 'AT1G31180', 'AT3G15360', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT5G52970', 'AT1G50250', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT4G01900', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT1G06690', 'AT5G42765', 'AT1G72640', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT4G24750', 'AT5G03455', 'AT3G57680', 'AT4G24930']
2903a	29	32	3	101	['AT4G13670', 'AT5G02160', 'AT1G07510', 'AT3G10470', 'AT4G39960', 'AT1G31180', 'AT2G43010', 'AT2G42220', 'AT1G23740', 'AT4G35770', 'AT3G53560', 'AT1G50250', 'AT4G38380', 'AT2G40100', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT5G42765', 'AT4G39730', 'AT1G15140', 'AT1G67280', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT1G79450', 'AT2G41330', 'AT2G40400', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G21160', 'AT2G20270', 'AT3G22690', 'AT1G56500', 'AT1G17850', 'AT4G18370', 'AT5G19370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT5G13120', 'AT1G78915', 'AT5G16150', 'AT1G05385', 'AT2G26800', 'AT2G01918', 'AT5G52970', 'AT1G12250', 'AT1G54580', 'AT4G28025', 'AT3G10130', 'AT1G10170', 'AT3G60370', 'AT1G54500', 'AT1G54050', 'AT4G01050', 'AT5G53490', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G74070', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT5G01500', 'AT1G14590', 'AT2G37400', 'AT1G52220', 'AT4G04020', 'AT5G16660', 'AT3G15110', 'AT4G24930', 'AT1G20810', 'AT2G42975', 'AT1G42960', 'AT3G58010', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT3G26080', 'AT1G50460', 'AT5G23890', 'AT2G35040', 'AT1G30510', 'AT5G03455', 'AT5G52780', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680']
5011	5	16	11	6	['AT1G30510', 'AT1G79450', 'AT1G42960', 'AT4G24930', 'AT1G50460', 'AT1G06690']
7033	7	40	33	17	['AT2G37230', 'AT1G29920', 'AT1G23740', 'AT1G30510', 'AT4G13010', 'AT1G79230', 'AT2G24020', 'AT4G20820', 'AT1G07510', 'AT1G50250', 'AT3G22690', 'AT5G12470', 'AT4G24930', 'AT1G15820', 'AT3G15360', 'AT3G24590', 'AT1G10170']
3703	37	40	3	105	['AT2G17630', 'AT3G10470', 'AT5G02160', 'AT1G07510', 'AT4G13670', 'AT1G14150', 'AT4G39960', 'AT1G31180', 'AT2G43010', 'AT1G23740', 'AT1G03160', 'AT4G35770', 'AT3G53560', 'AT1G50250', 'AT2G40100', 'AT4G37925', 'AT1G29920', 'AT2G30695', 'AT4G13010', 'AT5G42765', 'AT4G39730', 'AT1G03090', 'AT1G15140', 'AT1G67280', 'AT4G23890', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT1G79450', 'AT2G41330', 'AT2G40400', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G29500', 'AT2G21160', 'AT2G20270', 'AT3G22690', 'AT1G56500', 'AT1G17850', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT5G13120', 'AT2G26800', 'AT2G01918', 'AT5G52970', 'AT5G62720', 'AT1G27510', 'AT1G12250', 'AT1G54580', 'AT4G28025', 'AT3G10130', 'AT1G10170', 'AT3G60370', 'AT1G54050', 'AT4G01050', 'AT5G53490', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G15820', 'AT1G18730', 'AT3G26580', 'AT5G01500', 'AT1G14590', 'AT3G08920', 'AT4G04020', 'AT2G44990', 'AT3G15110', 'AT4G24930', 'AT1G16880', 'AT1G20810', 'AT1G42960', 'AT1G02560', 'AT2G40760', 'AT4G39460', 'AT1G14345', 'AT2G27290', 'AT3G26080', 'AT5G23890', 'AT1G30510', 'AT1G67700', 'AT5G03455', 'AT5G52780', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680', 'AT5G35170', 'AT3G01440']
1307	13	20	7	63	['AT4G13670', 'AT3G46780', 'AT5G53170', 'AT4G31560', 'AT1G07510', 'AT1G75690', 'AT1G42960', 'AT5G42070', 'AT1G31180', 'AT2G42975', 'AT2G43010', 'AT1G50250', 'AT3G15360', 'AT2G42220', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT2G24020', 'AT1G06690', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT1G51350', 'AT5G59250', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G56500', 'AT1G50460', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT3G15840', 'AT3G25480', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G16155', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT2G40760', 'AT5G52970', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT1G22450', 'AT4G01900']
3203a	32	35	3	6	['AT5G07020', 'AT1G79040', 'AT1G44575', 'AT3G56040', 'AT1G71500', 'AT1G65230']
