term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
166032	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G35170', 'AT5G52970']	[36, 37, 38, 39, 40]	32	5
186467	0.0022	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G75690', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G59250']	[45, 46, 47, 48, 49, 50, 51]	28	7
57327	0.0022	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G18730', 'AT1G27510', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT2G17630', 'AT2G20270', 'AT2G26800', 'AT2G29500', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G47060', 'AT4G04020', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G23890', 'AT5G35170', 'AT5G39830', 'AT5G52780']	[14, 15, 16, 17, 18]	32	5
136189	0.0022	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	23	17
175482	0.0022	['AT1G14150', 'AT1G14590', 'AT1G18730', 'AT1G31180', 'AT1G54580', 'AT1G66670', 'AT1G72640', 'AT2G26800', 'AT2G30950', 'AT2G40400', 'AT3G01440', 'AT3G10470', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G31560', 'AT5G03455', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42070', 'AT5G52780']	[39, 40, 41, 42]	23	4
175483	0.0022	['AT1G14590', 'AT1G18730', 'AT1G31180', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G72640', 'AT2G26800', 'AT2G30950', 'AT2G40400', 'AT3G01440', 'AT3G10470', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G31560', 'AT5G03455', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42070', 'AT5G52780']	[39, 40, 41, 42]	23	4
184921	0.0022	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G50460', 'AT1G52220', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G24590', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	[44, 45, 46, 47]	23	4
179615	0.0022	['AT1G14150', 'AT1G18730', 'AT1G54580', 'AT2G26800', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G15250', 'AT5G20140', 'AT5G39830']	[40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	13	14
126840	0.0022	['AT1G10170', 'AT1G17850', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G26580', 'AT4G01900', 'AT4G24750', 'AT4G35770', 'AT5G42765']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]	13	14
164952	0.0022	['AT1G18730', 'AT3G10470', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]	6	16
166435	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G35170', 'AT5G52970']	[36, 37, 38, 39, 40, 41]	30	6
69132	0.0022	['AT1G07510', 'AT4G20820', 'AT1G31180', 'AT3G15360', 'AT2G37230', 'AT1G15820', 'AT5G52970', 'AT5G42070', 'AT3G10130', 'AT3G22690', 'AT2G40760', 'AT5G21430', 'AT1G06690', 'AT3G24590', 'AT2G22360', 'AT3G55330', 'AT2G24020', 'AT3G57680', 'AT4G35770', 'AT1G23740', 'AT1G10170', 'AT1G50250', 'AT1G29920', 'AT1G30510', 'AT1G79230', 'AT1G52220', 'AT4G13670', 'AT1G42960', 'AT1G67280', 'AT3G60370']	[16]	30	1
69134	0.0022	['AT1G07510', 'AT4G20820', 'AT1G31180', 'AT3G15360', 'AT2G37230', 'AT1G15820', 'AT5G52970', 'AT5G42070', 'AT3G10130', 'AT3G22690', 'AT2G40760', 'AT5G21430', 'AT1G06690', 'AT3G24590', 'AT2G22360', 'AT3G55330', 'AT2G24020', 'AT3G57680', 'AT4G35770', 'AT1G23740', 'AT1G10170', 'AT1G50250', 'AT1G29920', 'AT3G26580', 'AT1G79230', 'AT1G52220', 'AT1G67280', 'AT3G60370', 'AT4G13670', 'AT1G42960']	[16]	30	1
3786	0.0022	['AT2G42975', 'AT4G39960', 'AT1G23740', 'AT5G53490', 'AT4G39730', 'AT1G79450', 'AT1G03850', 'AT4G01050', 'AT3G10130', 'AT1G76760', 'AT4G01900', 'AT1G80380', 'AT1G54790', 'AT3G24590', 'AT4G24930']	[2]	15	1
50244	0.0022	['AT2G43010', 'AT1G30510', 'AT1G23740', 'AT1G29920', 'AT2G24020', 'AT2G42220', 'AT5G19500', 'AT3G25480', 'AT5G16150', 'AT3G58010', 'AT4G38380', 'AT1G51110', 'AT3G15840', 'AT1G50460', 'AT4G39730']	[13]	15	1
72676	0.0022	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G50250', 'AT2G42975', 'AT2G43010', 'AT4G13010', 'AT4G39730', 'AT5G12470', 'AT5G16660']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]	10	21
179352	0.0022	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT4G35770', 'AT5G13120', 'AT5G15250', 'AT5G52780']	[40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]	15	11
176826	0.0022	['AT1G14590', 'AT1G18730', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT2G26800', 'AT2G30950', 'AT3G01440', 'AT3G10470', 'AT3G47060', 'AT4G18370', 'AT4G31560', 'AT5G15250', 'AT5G20140', 'AT5G39830']	[39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	15	11
177695	0.0022	['AT1G14150', 'AT1G14590', 'AT1G18730', 'AT1G31180', 'AT1G54580', 'AT1G66670', 'AT1G72640', 'AT2G26800', 'AT2G30950', 'AT2G40400', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G31560', 'AT4G37925', 'AT5G03455', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42070', 'AT5G52780']	[40, 41, 42]	25	3
128408	0.0022	['AT1G10170', 'AT1G17850', 'AT1G67280', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT4G01900', 'AT4G24750', 'AT4G35770']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]	10	21
50237	0.0022	['AT1G75690', 'AT2G42220', 'AT1G29920', 'AT3G25480', 'AT2G24020', 'AT4G24930', 'AT1G23740', 'AT5G16150', 'AT5G19500', 'AT1G30510', 'AT4G39730', 'AT1G50460', 'AT1G51110', 'AT3G15840', 'AT3G46780']	[13]	15	1
184313	0.0022	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G29920', 'AT1G50250', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G22690', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G52970']	[43, 44, 45, 46, 47, 48, 49, 50, 51]	25	9
86666	0.0022	['AT2G42220', 'AT3G58010', 'AT1G50460', 'AT2G42975', 'AT4G13010', 'AT1G22020', 'AT5G59250', 'AT5G19500', 'AT4G39460', 'AT5G16660', 'AT4G38380', 'AT5G16150', 'AT3G25480', 'AT4G39730', 'AT1G56500']	[19]	15	1
186286	0.0022	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G75690', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT3G24590', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970', 'AT5G59250']	[45, 46, 47, 48, 49, 50]	30	6
88233	0.0022	['AT1G14590', 'AT1G54050', 'AT1G66670', 'AT1G74710', 'AT2G01918', 'AT2G27290', 'AT3G26580', 'AT4G39960', 'AT5G42765', 'AT5G62720']	[19, 20, 21, 22, 23, 24]	10	6
88351	0.0022	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G79230', 'AT2G24020', 'AT2G37230', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G24930', 'AT5G21430', 'AT5G52970']	[19, 20, 21, 22, 23, 24]	20	6
23902	0.0022	['AT1G67280', 'AT2G27290', 'AT3G10130', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT5G20140', 'AT5G42765']	[8, 9, 10, 11, 12, 13]	10	6
23959	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G42960', 'AT2G20270', 'AT2G22360', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G35770', 'AT5G03455', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13]	20	6
23972	0.0022	['AT1G06690', 'AT1G07510', 'AT1G17850', 'AT2G20270', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G18370', 'AT4G20820', 'AT4G24750', 'AT4G35770', 'AT5G03455', 'AT5G20140', 'AT5G21430', 'AT5G42070']	[8, 9, 10, 11, 12, 13]	20	6
90201	0.0022	['AT1G06690', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G27290', 'AT3G10130', 'AT3G26580', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765']	[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	12	16
24720	0.0022	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT2G37230', 'AT2G42975', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT4G13010', 'AT5G12470', 'AT5G42070']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]	15	11
24724	0.0022	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT2G37230', 'AT2G42975', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT4G13010', 'AT5G12470', 'AT5G16660']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]	15	11
24739	0.0022	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT2G42975', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT4G13010', 'AT5G12470', 'AT5G42070']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]	15	11
24742	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT2G40760', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G35770', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]	15	11
24743	0.0022	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT2G42975', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT4G13010', 'AT5G12470', 'AT5G16660']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]	15	11
24745	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]	15	11
24761	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]	15	11
58329	0.0022	['AT1G14150', 'AT1G18730', 'AT1G27510', 'AT1G72640', 'AT2G20270', 'AT2G26800', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT3G01440', 'AT3G15110', 'AT3G47060', 'AT4G04020', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G23890', 'AT5G39830', 'AT5G52780']	[14, 15, 16, 17, 18, 19, 20, 21, 22]	25	9
158925	0.0022	['AT1G23740', 'AT4G35770', 'AT1G79450', 'AT1G06690', 'AT2G40760', 'AT3G55330', 'AT4G20820', 'AT4G24930', 'AT1G55370', 'AT1G79230', 'AT3G57680', 'AT1G20810', 'AT2G20270', 'AT3G53560', 'AT5G53490', 'AT5G23890', 'AT1G29920', 'AT1G30510', 'AT1G15820', 'AT2G24020', 'AT2G43010', 'AT1G15140', 'AT4G13670', 'AT3G46780', 'AT5G52970', 'AT2G42975', 'AT1G07510', 'AT1G42960', 'AT3G58010', 'AT3G15360', 'AT2G42220', 'AT3G60370', 'AT1G50250', 'AT5G16660', 'AT4G38380', 'AT4G39460', 'AT1G50460', 'AT5G12470', 'AT5G19500', 'AT5G21430', 'AT3G24590', 'AT4G13010', 'AT2G22360', 'AT1G52220', 'AT5G16150', 'AT4G39730', 'AT2G21160', 'AT3G22690', 'AT1G74710', 'AT4G24750', 'AT5G42765', 'AT3G10130', 'AT1G10170', 'AT5G42070', 'AT1G67280', 'AT3G26580', 'AT1G72640', 'AT2G27290', 'AT1G17850', 'AT1G66670']	[34]	60	1
29013	0.0022	['AT1G22020', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G75690', 'AT2G42220', 'AT3G15840', 'AT3G25480', 'AT5G16150', 'AT5G19500']	[9, 10, 11, 12, 13, 14]	10	6
127340	0.0022	['AT1G10170', 'AT1G17850', 'AT1G67280', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G26580', 'AT4G01900', 'AT4G24750', 'AT4G35770', 'AT5G42765']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]	12	16
128409	0.0022	['AT1G10170', 'AT1G29920', 'AT1G67280', 'AT2G27290', 'AT3G10130', 'AT3G55330', 'AT4G01900', 'AT4G24750', 'AT4G35770', 'AT5G42765']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]	10	21
97893	0.0022	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT4G13010', 'AT4G20820', 'AT4G24930', 'AT5G12470', 'AT5G21430', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]	20	21
97917	0.0022	['AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT4G20820', 'AT4G24930', 'AT5G12470', 'AT5G21430', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]	20	21
188703	0.0022	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G17850', 'AT1G18730', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G27290', 'AT2G30950', 'AT2G35040', 'AT2G40760', 'AT2G43010', 'AT3G10470', 'AT3G15110', 'AT3G22690', 'AT3G47060', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G20140', 'AT5G39830', 'AT5G52780', 'AT5G52970']	[49, 50]	41	2
187815	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G17850', 'AT1G29920', 'AT1G52220', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G27290', 'AT2G30950', 'AT2G35040', 'AT2G40760', 'AT2G43010', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT5G12470', 'AT5G13120', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G52780', 'AT5G52970']	[47, 48, 49, 50]	35	4
187819	0.0022	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G17850', 'AT1G18730', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G27290', 'AT2G30950', 'AT2G40760', 'AT2G43010', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G16150', 'AT5G16660', 'AT5G52780', 'AT5G52970']	[47, 48, 49, 50]	35	4
63668	0.0022	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G18730', 'AT1G27510', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT2G17630', 'AT2G20270', 'AT2G26800', 'AT2G27290', 'AT2G29500', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G02160', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G23890', 'AT5G35170', 'AT5G39830', 'AT5G52780']	[15, 16, 17, 18]	35	4
112586	0.0022	['AT1G15820', 'AT1G55370', 'AT1G74710', 'AT2G24020', 'AT2G40760', 'AT3G57680', 'AT5G23890', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]	8	29
173975	0.0022	['AT1G02560', 'AT1G67700', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT5G01500', 'AT5G19370']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47]	8	10
179033	0.0022	['AT1G14590', 'AT1G18730', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT2G26800', 'AT2G30950', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT4G18370', 'AT4G31560', 'AT5G15250', 'AT5G20140', 'AT5G39830']	[40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	16	10
24550	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT2G40760', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G20820', 'AT4G35770', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	16	10
183340	0.0022	['AT1G06690', 'AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G27510', 'AT1G29920', 'AT1G42960', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G30950', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G15110', 'AT3G22690', 'AT3G26580', 'AT3G47060', 'AT3G55330', 'AT4G01050', 'AT4G13670', 'AT4G23890', 'AT4G24750', 'AT4G31560', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42765', 'AT5G52780']	[43, 44, 45]	38	3
118642	0.0022	['AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G42975', 'AT3G58010', 'AT4G13010', 'AT5G16660', 'AT5G21430']	[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]	8	29
185332	0.0022	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G50460', 'AT1G52220', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT3G24590', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	[44, 45, 46, 47, 48, 49, 50]	19	7
185337	0.0022	['AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G50460', 'AT1G52220', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT3G24590', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	[44, 45, 46, 47, 48, 49, 50]	19	7
185674	0.0022	['AT1G14150', 'AT2G26800', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G19370', 'AT5G42070']	[44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	8	10
23336	0.0022	['AT1G07510', 'AT1G12250', 'AT1G15820', 'AT1G17850', 'AT1G29920', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G76760', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G27290', 'AT2G30950', 'AT2G35040', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G04020', 'AT4G13670', 'AT4G19830', 'AT4G20820', 'AT4G24750', 'AT4G35770', 'AT4G39960', 'AT5G03455', 'AT5G19370', 'AT5G20140', 'AT5G21430', 'AT5G42070', 'AT5G42765', 'AT5G52970']	[8, 9, 10]	38	3
24531	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G20820', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	16	10
24541	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G35770', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	16	10
24548	0.0022	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G42960', 'AT2G22360', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G35770', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	16	10
124248	0.0022	['AT1G07510', 'AT1G15820', 'AT1G50250', 'AT2G24020', 'AT2G43010', 'AT4G13010', 'AT4G20820', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	12	29
124255	0.0022	['AT1G07510', 'AT1G15820', 'AT1G50250', 'AT2G43010', 'AT4G13010', 'AT4G20820', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	12	29
